0.05;50;100;500;250;0;728;23;0.9;0.999;0.01;0.0;0.99137;0.998600001335;-0.00722997903824
0.001;50;100;500;250;0;728;23;0.9;0.999;0.01;8.19710221603e-07;0.946032;0.980000003576;-0.0339682543278
0.05;50;50;500;250;0;728;23;0.9;0.999;0.01;7.62929980388e-09;0.992358;0.997200001478;-0.00484191298485
0.05;50;50;1000;250;0;728;23;0.9;0.999;0.01;0.0;0.986096;0.998399999142;-0.0123037362099
0.05;50;50;250;125;0;728;23;0.9;0.999;0.01;2.27413837505e-09;0.989259;1.0;-0.0107411146164
