0.05;50;100;500;250;50;728;23;0.9;0.999;0.01;1.30384891772e-09;0.98913;0.999600000381;-0.0104695630074
0.001;50;100;500;250;50;728;23;0.9;0.999;0.01;0.0477869398892;0.94869;0.978400005102;-0.0297100675106
0.05;50;50;500;250;50;728;23;0.9;0.999;0.01;0.000230133795994;0.986141;1.0;-0.0138592720032
0.05;50;50;1000;250;50;728;23;0.9;0.999;0.01;0.163716014073;0.954887;0.960399997234;-0.00551278591156
0.05;50;50;250;125;25;728;23;0.9;0.999;0.01;0.00776223534446;0.982665;1.0;-0.0173347592354
