0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-02;0.545489448412;0.864800109863;nan;nan
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.545830715319;0.870400085449;nan;nan
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.547066076048;0.822399978638;nan;nan
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.54703400207;0.82;nan;nan
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.558781050403;0.8;0.854388;0.0543876409531
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.559171057261;0.8;0.854388;0.0543876409531
"
"
