0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-02;0.0468317074028;0.979200057983;0.947927;-0.0312733578682
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.590617984636;0.927200088501;nan;nan
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.457319024462;0.871200027466;0.840646;-0.0305539393425
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.605394482613;0.919199981689;nan;nan
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.599346045045;0.918799972534;0.90188;-0.016919529438
"
"
0.05;50;50;250;125;25;728;23;0.9;0.999;1.000e-08;0.38227516572;0.928800048828;0.898987;-0.0298125767708
"
"
0.05;50;50;250;250;25;728;23;0.9;0.999;1.000e-08;0.480952041416;0.922800140381;0.903809;-0.0189910697937
"
"
